# piglit failures
dEQP-GLES3.functional.texture.shadow.cube.nearest_mipmap_linear.less_depth24_stencil8,Fail
dEQP-GLES3.functional.texture.shadow.cube.nearest_mipmap_linear.less_depth_component32f,Fail
dEQP-GLES3.functional.texture.shadow.cube.nearest_mipmap_linear.less_or_equal_depth_component32f,Fail
dEQP-GLES3.functional.texture.shadow.cube.nearest_mipmap_linear.not_equal_depth24_stencil8,Fail
dEQP-GLES3.functional.texture.shadow.cube.nearest_mipmap_nearest.equal_depth24_stencil8,Fail
dEQP-GLES3.functional.texture.shadow.cube.nearest_mipmap_nearest.equal_depth_component32f,Fail
dEQP-GLES3.functional.texture.shadow.cube.nearest_mipmap_nearest.greater_depth24_stencil8,Fail
dEQP-GLES3.functional.texture.shadow.cube.nearest_mipmap_nearest.greater_depth_component32f,Fail
dEQP-GLES3.functional.texture.shadow.cube.nearest_mipmap_nearest.greater_or_equal_depth24_stencil8,Fail
dEQP-GLES3.functional.texture.shadow.cube.nearest_mipmap_nearest.greater_or_equal_depth_component32f,Fail
dEQP-GLES3.functional.texture.shadow.cube.nearest_mipmap_nearest.less_depth24_stencil8,Fail
dEQP-GLES3.functional.texture.shadow.cube.nearest_mipmap_nearest.less_depth_component32f,Fail
dEQP-GLES3.functional.texture.shadow.cube.nearest_mipmap_nearest.less_or_equal_depth24_stencil8,Fail
dEQP-GLES3.functional.texture.shadow.cube.nearest_mipmap_nearest.less_or_equal_depth_component32f,Fail
dEQP-GLES3.functional.texture.shadow.cube.nearest_mipmap_nearest.not_equal_depth24_stencil8,Fail
dEQP-GLES3.functional.texture.shadow.cube.nearest_mipmap_nearest.not_equal_depth_component32f,Fail
dEQP-GLES31.functional.image_load_store.3d.atomic.add_r32i_result,Fail
dEQP-GLES31.functional.image_load_store.3d.atomic.add_r32i_return_value,Fail
dEQP-GLES31.functional.image_load_store.3d.atomic.add_r32ui_result,Fail
dEQP-GLES31.functional.image_load_store.3d.atomic.add_r32ui_return_value,Fail
dEQP-GLES31.functional.image_load_store.3d.atomic.and_r32i_result,Fail
dEQP-GLES31.functional.image_load_store.3d.atomic.and_r32i_return_value,Fail
dEQP-GLES31.functional.image_load_store.3d.atomic.and_r32ui_result,Fail
dEQP-GLES31.functional.image_load_store.3d.atomic.and_r32ui_return_value,Fail
dEQP-GLES31.functional.image_load_store.3d.atomic.comp_swap_r32i_result,Fail
dEQP-GLES31.functional.image_load_store.3d.atomic.comp_swap_r32i_return_value,Fail
dEQP-GLES31.functional.image_load_store.3d.atomic.comp_swap_r32ui_result,Fail
dEQP-GLES31.functional.image_load_store.3d.atomic.comp_swap_r32ui_return_value,Fail
dEQP-GLES31.functional.image_load_store.3d.atomic.exchange_r32i_return_value,Fail
dEQP-GLES31.functional.image_load_store.3d.atomic.exchange_r32ui_return_value,Fail
dEQP-GLES31.functional.image_load_store.3d.atomic.max_r32i_result,Fail
dEQP-GLES31.functional.image_load_store.3d.atomic.max_r32i_return_value,Fail
dEQP-GLES31.functional.image_load_store.3d.atomic.max_r32ui_result,Fail
dEQP-GLES31.functional.image_load_store.3d.atomic.max_r32ui_return_value,Fail
dEQP-GLES31.functional.image_load_store.3d.atomic.min_r32i_result,Fail
dEQP-GLES31.functional.image_load_store.3d.atomic.min_r32i_return_value,Fail
dEQP-GLES31.functional.image_load_store.3d.atomic.min_r32ui_result,Fail
dEQP-GLES31.functional.image_load_store.3d.atomic.min_r32ui_return_value,Fail
dEQP-GLES31.functional.image_load_store.3d.atomic.or_r32i_result,Fail
dEQP-GLES31.functional.image_load_store.3d.atomic.or_r32i_return_value,Fail
dEQP-GLES31.functional.image_load_store.3d.atomic.or_r32ui_result,Fail
dEQP-GLES31.functional.image_load_store.3d.atomic.or_r32ui_return_value,Fail
dEQP-GLES31.functional.image_load_store.3d.atomic.xor_r32i_result,Fail
dEQP-GLES31.functional.image_load_store.3d.atomic.xor_r32i_return_value,Fail
dEQP-GLES31.functional.image_load_store.3d.atomic.xor_r32ui_result,Fail
dEQP-GLES31.functional.image_load_store.3d.atomic.xor_r32ui_return_value,Fail
dEQP-GLES31.functional.image_load_store.3d.format_reinterpret.r32i_r32f,Fail
dEQP-GLES31.functional.image_load_store.3d.format_reinterpret.r32i_r32ui,Fail
dEQP-GLES31.functional.image_load_store.3d.format_reinterpret.r32i_rgba8,Fail
dEQP-GLES31.functional.image_load_store.3d.format_reinterpret.r32i_rgba8_snorm,Fail
dEQP-GLES31.functional.image_load_store.3d.format_reinterpret.r32i_rgba8i,Fail
dEQP-GLES31.functional.image_load_store.3d.format_reinterpret.r32i_rgba8ui,Fail
dEQP-GLES31.functional.image_load_store.3d.format_reinterpret.r32ui_r32f,Fail
dEQP-GLES31.functional.image_load_store.3d.format_reinterpret.r32ui_r32i,Fail
dEQP-GLES31.functional.image_load_store.3d.format_reinterpret.r32ui_rgba8,Fail
dEQP-GLES31.functional.image_load_store.3d.format_reinterpret.r32ui_rgba8_snorm,Fail
dEQP-GLES31.functional.image_load_store.3d.format_reinterpret.r32ui_rgba8i,Fail
dEQP-GLES31.functional.image_load_store.3d.format_reinterpret.r32ui_rgba8ui,Fail
dEQP-GLES31.functional.image_load_store.3d.format_reinterpret.rgba16i_rgba16f,Fail
dEQP-GLES31.functional.image_load_store.3d.format_reinterpret.rgba16i_rgba16ui,Fail
dEQP-GLES31.functional.image_load_store.3d.format_reinterpret.rgba16ui_rgba16f,Fail
dEQP-GLES31.functional.image_load_store.3d.format_reinterpret.rgba16ui_rgba16i,Fail
dEQP-GLES31.functional.image_load_store.3d.format_reinterpret.rgba8i_r32f,Fail
dEQP-GLES31.functional.image_load_store.3d.format_reinterpret.rgba8i_r32i,Fail
dEQP-GLES31.functional.image_load_store.3d.format_reinterpret.rgba8i_r32ui,Fail
dEQP-GLES31.functional.image_load_store.3d.format_reinterpret.rgba8i_rgba8,Fail
dEQP-GLES31.functional.image_load_store.3d.format_reinterpret.rgba8i_rgba8ui,Fail
dEQP-GLES31.functional.image_load_store.3d.format_reinterpret.rgba8ui_r32f,Fail
dEQP-GLES31.functional.image_load_store.3d.format_reinterpret.rgba8ui_r32i,Fail
dEQP-GLES31.functional.image_load_store.3d.format_reinterpret.rgba8ui_r32ui,Fail
dEQP-GLES31.functional.image_load_store.3d.format_reinterpret.rgba8ui_rgba8_snorm,Fail
dEQP-GLES31.functional.image_load_store.3d.format_reinterpret.rgba8ui_rgba8i,Fail
